x,y,yaw
1.779733254468442327e+00,2.336218196089157484e+00,0.000000000000000000e+00
1.788925148794237474e+00,2.340156489458161015e+00,0.000000000000000000e+00
1.798196846585045749e+00,2.343902827265048838e+00,0.000000000000000000e+00
1.807629295715034390e+00,2.347223750042382928e+00,0.000000000000000000e+00
1.817054191744605918e+00,2.350566035123927033e+00,0.000000000000000000e+00
1.826526924076819158e+00,2.353770685931203754e+00,0.000000000000000000e+00
1.835980354041299778e+00,2.357031183905200944e+00,0.000000000000000000e+00
1.845439048287889294e+00,2.360276728266251123e+00,0.000000000000000000e+00
1.854895072246452559e+00,2.363529902021662021e+00,0.000000000000000000e+00
1.862978949629240377e+00,2.369416437534618947e+00,0.000000000000000000e+00
1.872061743615677232e+00,2.373600092226263225e+00,0.000000000000000000e+00
1.882038931503021262e+00,2.374275446215074137e+00,0.000000000000000000e+00
1.892011999517410503e+00,2.375008173249477661e+00,0.000000000000000000e+00
1.902008489772487154e+00,2.375272455470132993e+00,0.000000000000000000e+00
1.912002080857706732e+00,2.375631037005086821e+00,0.000000000000000000e+00
1.921992467597294807e+00,2.376068659065617705e+00,0.000000000000000000e+00
1.931952031583665574e+00,2.376967401721310491e+00,0.000000000000000000e+00
1.941913579212570129e+00,2.376091547248699865e+00,0.000000000000000000e+00
1.950936024689613690e+00,2.371779413556021066e+00,0.000000000000000000e+00
1.960851643364466712e+00,2.370482416514698709e+00,0.000000000000000000e+00
1.970726521073433490e+00,2.368905878463999581e+00,0.000000000000000000e+00
1.980636951760121223e+00,2.367570429275099197e+00,0.000000000000000000e+00
1.990519458863448721e+00,2.366042108996759818e+00,0.000000000000000000e+00
2.000413410058317076e+00,2.364589167134704351e+00,0.000000000000000000e+00
2.010281192430528385e+00,2.362968683772487477e+00,0.000000000000000000e+00
2.020149737742175766e+00,2.361352472871112607e+00,0.000000000000000000e+00
2.029925280736565973e+00,2.359245539324456242e+00,0.000000000000000000e+00
2.039258700327752472e+00,2.355655756689850389e+00,0.000000000000000000e+00
2.048619814620468382e+00,2.352138605889558587e+00,0.000000000000000000e+00
2.057649279140323806e+00,2.347841120634052370e+00,0.000000000000000000e+00
2.066468553845541400e+00,2.343127375622225284e+00,0.000000000000000000e+00
2.074908113593425973e+00,2.337763301035090446e+00,0.000000000000000000e+00
2.083217134403798632e+00,2.332199031139930323e+00,0.000000000000000000e+00
2.091203279244825630e+00,2.326180659692420161e+00,0.000000000000000000e+00
2.098883943135649410e+00,2.319777156417580866e+00,0.000000000000000000e+00
2.106554841401691469e+00,2.313361446111764419e+00,0.000000000000000000e+00
2.114011201098310089e+00,2.306697933077111795e+00,0.000000000000000000e+00
2.121508606936589381e+00,2.300080806760172347e+00,0.000000000000000000e+00
2.128800324302903668e+00,2.293237240018606737e+00,0.000000000000000000e+00
2.135912140550192184e+00,2.286207210878865137e+00,0.000000000000000000e+00
2.143073395272938164e+00,2.279227535741904287e+00,0.000000000000000000e+00
2.150043457373004507e+00,2.272056820570151014e+00,0.000000000000000000e+00
2.156849487494315376e+00,2.264730465753439059e+00,0.000000000000000000e+00
2.163688476599264554e+00,2.257434628514169983e+00,0.000000000000000000e+00
2.170343749888007601e+00,2.249970944598965072e+00,0.000000000000000000e+00
2.176842010240807035e+00,2.242369931585267206e+00,0.000000000000000000e+00
2.183351714685147549e+00,2.234778989372125491e+00,0.000000000000000000e+00
2.189677092961733074e+00,2.227033628217122807e+00,0.000000000000000000e+00
2.195839507374773625e+00,2.219158262182213459e+00,0.000000000000000000e+00
2.202049529208625067e+00,2.211320127591784424e+00,0.000000000000000000e+00
2.208111083028216903e+00,2.203366636558621305e+00,0.000000000000000000e+00
2.214085509164209320e+00,2.195347532733955997e+00,0.000000000000000000e+00
2.220149199214222158e+00,2.187395567579665023e+00,0.000000000000000000e+00
2.226130034041477579e+00,2.179381346567390576e+00,0.000000000000000000e+00
2.232080809054951764e+00,2.171344542547808398e+00,0.000000000000000000e+00
2.237998319909013212e+00,2.163283324466271917e+00,0.000000000000000000e+00
2.243959470898817976e+00,2.155254455016824888e+00,0.000000000000000000e+00
2.249896207826668437e+00,2.147207275020912132e+00,0.000000000000000000e+00
2.255806089286369165e+00,2.139140563775435933e+00,0.000000000000000000e+00
2.261532407517750976e+00,2.130942321771180925e+00,0.000000000000000000e+00
2.267331204995559624e+00,2.122795349297029954e+00,0.000000000000000000e+00
2.273175778839532590e+00,2.114681030630742864e+00,0.000000000000000000e+00
2.279048276266865791e+00,2.106587158741342503e+00,0.000000000000000000e+00
2.282081113113139104e+00,2.097058045184803543e+00,0.000000000000000000e+00
2.286469998513086743e+00,2.088072754858296687e+00,0.000000000000000000e+00
2.291850705179927949e+00,2.079643799968573514e+00,0.000000000000000000e+00
2.297517819311070575e+00,2.071404664410545049e+00,0.000000000000000000e+00
2.300150570717067744e+00,2.061757447829302148e+00,0.000000000000000000e+00
2.302959255957023110e+00,2.052159974899291139e+00,0.000000000000000000e+00
2.306002316191739787e+00,2.042634218276270897e+00,0.000000000000000000e+00
2.309505428906407865e+00,2.033267763407502482e+00,0.000000000000000000e+00
2.313748440286178543e+00,2.024212587828651433e+00,0.000000000000000000e+00
2.319187130350161219e+00,2.015821169559183001e+00,0.000000000000000000e+00
2.323615536012897387e+00,2.006855105306465159e+00,0.000000000000000000e+00
2.327147182662474556e+00,1.997499331589801752e+00,0.000000000000000000e+00
2.331504634957656030e+00,1.988498782474573456e+00,0.000000000000000000e+00
2.336996425606389316e+00,1.980141543891841049e+00,0.000000000000000000e+00
2.343225520926142558e+00,1.972318668090133453e+00,0.000000000000000000e+00
2.348329890929238495e+00,1.963719730294053445e+00,0.000000000000000000e+00
2.354038051202041792e+00,1.955508823495159643e+00,0.000000000000000000e+00
2.362222865472221933e+00,1.949763431777876033e+00,0.000000000000000000e+00
2.368217128033552221e+00,1.941759128978270521e+00,0.000000000000000000e+00
2.375077784618485843e+00,1.934483738515888174e+00,0.000000000000000000e+00
2.382149470251436973e+00,1.927413273586034759e+00,0.000000000000000000e+00
2.387810175691316594e+00,1.919169712979277076e+00,0.000000000000000000e+00
2.395061762443293496e+00,1.912283879392953079e+00,0.000000000000000000e+00
2.401661341153203288e+00,1.904770909590177919e+00,0.000000000000000000e+00
2.407900354685625466e+00,1.896955815770718257e+00,0.000000000000000000e+00
2.415600397238125474e+00,1.890575505854735550e+00,0.000000000000000000e+00
2.421618616097748422e+00,1.882589208425821337e+00,0.000000000000000000e+00
2.428128930893637794e+00,1.874998723976341264e+00,0.000000000000000000e+00
2.435883905085534984e+00,1.868685094967071247e+00,0.000000000000000000e+00
2.445857812333303904e+00,1.867963812024208803e+00,0.000000000000000000e+00
2.455807000343344093e+00,1.866957494908029869e+00,0.000000000000000000e+00
2.465800896604338099e+00,1.866607305706872832e+00,0.000000000000000000e+00
2.475759697651272795e+00,1.865699712953721612e+00,0.000000000000000000e+00
2.485758476724657662e+00,1.865548193181717718e+00,0.000000000000000000e+00
2.495539207707213158e+00,1.863465673697015657e+00,0.000000000000000000e+00
2.502324485875862869e+00,1.856119940218627473e+00,0.000000000000000000e+00
2.510586814792747923e+00,1.850486548010559229e+00,0.000000000000000000e+00
2.519781455700512929e+00,1.846554815920705916e+00,0.000000000000000000e+00
2.529664420567502070e+00,1.848079626677639364e+00,0.000000000000000000e+00
2.539437522155696847e+00,1.850197699140062380e+00,0.000000000000000000e+00
2.549403037069668976e+00,1.851028235010170331e+00,0.000000000000000000e+00
2.559366415753220103e+00,1.851882422002796513e+00,0.000000000000000000e+00
2.569352224856191746e+00,1.852416632195934110e+00,0.000000000000000000e+00
2.579338949486486676e+00,1.852932074078944336e+00,0.000000000000000000e+00
2.589332693159593468e+00,1.853285467625732874e+00,0.000000000000000000e+00
2.599327352360023546e+00,1.853611395352822822e+00,0.000000000000000000e+00
2.609324758142423484e+00,1.853836004722802411e+00,0.000000000000000000e+00
2.619322926864259493e+00,1.854030859454775193e+00,0.000000000000000000e+00
2.629322163701306003e+00,1.854153692703982781e+00,0.000000000000000000e+00
2.639321705714126942e+00,1.854246466139409133e+00,0.000000000000000000e+00
2.649321705490609524e+00,1.854282934644453373e+00,0.000000000000000000e+00
2.659321705267092106e+00,1.854289190747829164e+00,0.000000000000000000e+00
2.669321552455687474e+00,1.854248449781942920e+00,0.000000000000000000e+00
2.679321399644282842e+00,1.854177496414388226e+00,0.000000000000000000e+00
2.689320636481329352e+00,1.854065496905172861e+00,0.000000000000000000e+00
2.699319720730488648e+00,1.853923284994289045e+00,0.000000000000000000e+00
2.709318042040211871e+00,1.853743689051037702e+00,0.000000000000000000e+00
2.719315905586273452e+00,1.853533880706117909e+00,0.000000000000000000e+00
2.729312853605011746e+00,1.853289282322913234e+00,0.000000000000000000e+00
2.739309038684313968e+00,1.853014471538040109e+00,0.000000000000000000e+00
2.749304308236292904e+00,1.852706701769528674e+00,0.000000000000000000e+00
2.759298662260948554e+00,1.852368567011461575e+00,0.000000000000000000e+00
2.769291795582506488e+00,1.851998846560741097e+00,0.000000000000000000e+00
2.779283860788853922e+00,1.851598761120464953e+00,0.000000000000000000e+00
2.789274552704216426e+00,1.851167852926971502e+00,0.000000000000000000e+00
2.799263871328594000e+00,1.850706579743922386e+00,0.000000000000000000e+00
2.809251816661986645e+00,1.850215399334979249e+00,0.000000000000000000e+00
2.819238236116507146e+00,1.849693548760706019e+00,0.000000000000000000e+00
2.829222977104268288e+00,1.849142248724200410e+00,0.000000000000000000e+00
2.839206039625270073e+00,1.848560278522364708e+00,0.000000000000000000e+00
2.849187271091625284e+00,1.847948858858296628e+00,0.000000000000000000e+00
2.859166671503333923e+00,1.847306769028898454e+00,0.000000000000000000e+00
2.869144088272508775e+00,1.846635382325155117e+00,0.000000000000000000e+00
2.879119368811262625e+00,1.845933020280307257e+00,0.000000000000000000e+00
2.889092665707482688e+00,1.845201361361114234e+00,0.000000000000000000e+00
2.899063521197507320e+00,1.844438421925042260e+00,0.000000000000000000e+00
2.909032087869223737e+00,1.843646033026737907e+00,0.000000000000000000e+00
2.918998060546857509e+00,1.842822058435780175e+00,0.000000000000000000e+00
2.928961591818295851e+00,1.841968329206815636e+00,0.000000000000000000e+00
2.938922223919877119e+00,1.841082403933648859e+00,0.000000000000000000e+00
2.948880109439488528e+00,1.840166418846700847e+00,0.000000000000000000e+00
2.958836011316566150e+00,1.839227392988783460e+00,0.000000000000000000e+00
2.968789624375335556e+00,1.838266089299332773e+00,0.000000000000000000e+00
2.978740643440022318e+00,1.837277472378070708e+00,0.000000000000000000e+00
2.988688763334852005e+00,1.836259253406689052e+00,0.000000000000000000e+00
2.998633221120388548e+00,1.835206702160684156e+00,0.000000000000000000e+00
3.008573559032970302e+00,1.834117377233860591e+00,0.000000000000000000e+00
3.018509471896822838e+00,1.832986090638053067e+00,0.000000000000000000e+00
3.028440044184622870e+00,1.831810095791291726e+00,0.000000000000000000e+00
3.038364665544821541e+00,1.830584509881185706e+00,0.000000000000000000e+00
3.048282573037982779e+00,1.829305518210554649e+00,0.000000000000000000e+00
3.058192698548896082e+00,1.827968543142782121e+00,0.000000000000000000e+00
3.067848765227597418e+00,1.825367987780987189e+00,0.000000000000000000e+00
3.077704416862775183e+00,1.823675330348117907e+00,0.000000000000000000e+00
3.087620493301289848e+00,1.824968512692259903e+00,0.000000000000000000e+00
3.097453409341272668e+00,1.826788886186727634e+00,0.000000000000000000e+00
3.107414346618628365e+00,1.827671149350601265e+00,0.000000000000000000e+00
3.117370553671480415e+00,1.828606207923451077e+00,0.000000000000000000e+00
3.127345376446572622e+00,1.829315131247449155e+00,0.000000000000000000e+00
3.137319894045890400e+00,1.830029700323274167e+00,0.000000000000000000e+00
3.147302956566892185e+00,1.830610602409899368e+00,0.000000000000000000e+00
3.157286629439442827e+00,1.831181433695968419e+00,0.000000000000000000e+00
3.167275185124384329e+00,1.831659491546611118e+00,0.000000000000000000e+00
3.177264503748761904e+00,1.832121222493321877e+00,0.000000000000000000e+00
3.187256874130883766e+00,1.832512457836139586e+00,0.000000000000000000e+00
3.197250007452441700e+00,1.832884467105168280e+00,0.000000000000000000e+00
3.207244971828646207e+00,1.833199561092266006e+00,0.000000000000000000e+00
3.217240699144286786e+00,1.833493903126702573e+00,0.000000000000000000e+00
3.227237647163025080e+00,1.833739569625117749e+00,0.000000000000000000e+00
3.237235205533312232e+00,1.833963110879886838e+00,0.000000000000000000e+00
3.247233526843035456e+00,1.834143469762574252e+00,0.000000000000000000e+00
3.257232305916420323e+00,1.834299872346969007e+00,0.000000000000000000e+00
3.267231695341354047e+00,1.834416296904913590e+00,0.000000000000000000e+00
3.277231237354174986e+00,1.834506934109918941e+00,0.000000000000000000e+00
3.287231084542770354e+00,1.834558661403684621e+00,0.000000000000000000e+00
3.297231084319252936e+00,1.834582007350428423e+00,0.000000000000000000e+00
3.307231084095735518e+00,1.834565985622270912e+00,0.000000000000000000e+00
3.317230931284330886e+00,1.834518530789347235e+00,0.000000000000000000e+00
3.327230473297151825e+00,1.834430029814762886e+00,0.000000000000000000e+00
3.337229710134198335e+00,1.834305670686683154e+00,0.000000000000000000e+00
3.347228336619695988e+00,1.834137366247085676e+00,0.000000000000000000e+00
3.357226200165757568e+00,1.833928015665827527e+00,0.000000000000000000e+00
3.367222843008721433e+00,1.833669836960660771e+00,0.000000000000000000e+00
3.377218265148587584e+00,1.833364356010457552e+00,0.000000000000000000e+00
3.387211551058032732e+00,1.833003943420857151e+00,0.000000000000000000e+00
3.397203005912831308e+00,1.832588141428197925e+00,0.000000000000000000e+00
3.407191409009885597e+00,1.832109625813893583e+00,0.000000000000000000e+00
3.417176760349195597e+00,1.831565955171748694e+00,0.000000000000000000e+00
3.427157839227663594e+00,1.830949500107402539e+00,0.000000000000000000e+00
3.437133730117966302e+00,1.830256445923674757e+00,0.000000000000000000e+00
3.447103517492780433e+00,1.829478400286768558e+00,0.000000000000000000e+00
3.457065675473233846e+00,1.828609564856969794e+00,0.000000000000000000e+00
3.467018678180454394e+00,1.827640784361045601e+00,0.000000000000000000e+00
3.476960389384021077e+00,1.826564734580409688e+00,0.000000000000000000e+00
3.486888978029287323e+00,1.825371039538731477e+00,0.000000000000000000e+00
3.496801392358508842e+00,1.824050086199116461e+00,0.000000000000000000e+00
3.506694275438166919e+00,1.822590583057910774e+00,0.000000000000000000e+00
3.516563965158968408e+00,1.820981086023573337e+00,0.000000000000000000e+00
3.526418396091048457e+00,1.819280799196343335e+00,0.000000000000000000e+00
3.536272521847354078e+00,1.817580054605451689e+00,0.000000000000000000e+00
3.546126952779434127e+00,1.815879004838785615e+00,0.000000000000000000e+00
3.555981078535739748e+00,1.814177649896345113e+00,0.000000000000000000e+00
3.565835204292045368e+00,1.812475989778130181e+00,0.000000000000000000e+00
3.575689330048350989e+00,1.810774024484140821e+00,0.000000000000000000e+00
3.585543455804656610e+00,1.809071906602264246e+00,0.000000000000000000e+00
3.595397276385187801e+00,1.807369483544613242e+00,0.000000000000000000e+00
3.605251402141493422e+00,1.805666907899075024e+00,0.000000000000000000e+00
3.615105527897799043e+00,1.803964179665649592e+00,0.000000000000000000e+00
3.624959348478330234e+00,1.802261298844336945e+00,0.000000000000000000e+00
3.634813169058861426e+00,1.800558418023024299e+00,0.000000000000000000e+00
3.644614194230416437e+00,1.798572486670928949e+00,0.000000000000000000e+00
3.654335568524845534e+00,1.796229041899090273e+00,0.000000000000000000e+00
3.664027645944929468e+00,1.793766273399449940e+00,0.000000000000000000e+00
3.673674557350397940e+00,1.791132453878242270e+00,0.000000000000000000e+00
3.683329403326001561e+00,1.788527626055605335e+00,0.000000000000000000e+00
3.692970516391755886e+00,1.785872596818074864e+00,0.000000000000000000e+00
3.702640926331855376e+00,1.783327125683564329e+00,0.000000000000000000e+00
3.712318660490541156e+00,1.780808662605090742e+00,0.000000000000000000e+00
3.721917964475198737e+00,1.778005928292736737e+00,0.000000000000000000e+00
3.731325007721966180e+00,1.774613899559960739e+00,0.000000000000000000e+00
3.740624934271909119e+00,1.770938057356965967e+00,0.000000000000000000e+00
3.749724665513826771e+00,1.766791328934027572e+00,0.000000000000000000e+00
3.758623285920395851e+00,1.762229408869978808e+00,0.000000000000000000e+00
3.767412348223944996e+00,1.757459053751995182e+00,0.000000000000000000e+00
3.775987787485393987e+00,1.752315010898223502e+00,0.000000000000000000e+00
3.784666070982825481e+00,1.747346291526861162e+00,0.000000000000000000e+00
3.793156061027434411e+00,1.742062478168401096e+00,0.000000000000000000e+00
3.801765374799844999e+00,1.736975198008673171e+00,0.000000000000000000e+00
3.810246514746995494e+00,1.731677041388814953e+00,0.000000000000000000e+00
3.818672417878974379e+00,1.726291451909582886e+00,0.000000000000000000e+00
3.827217644738754920e+00,1.721097665404579313e+00,0.000000000000000000e+00
3.835715874529273428e+00,1.715826669428645257e+00,0.000000000000000000e+00
3.844234245920904236e+00,1.710588785024236724e+00,0.000000000000000000e+00
3.852670525029213699e+00,1.705219369861049383e+00,0.000000000000000000e+00
3.861092460876125010e+00,1.699827829454215955e+00,0.000000000000000000e+00
3.869165885988638642e+00,1.693926645504086448e+00,0.000000000000000000e+00
3.876957023509805644e+00,1.687657877333657463e+00,0.000000000000000000e+00
3.884937064835344067e+00,1.681631418728124938e+00,0.000000000000000000e+00
3.892484977264291324e+00,1.675071970632552532e+00,0.000000000000000000e+00
3.899615104058045567e+00,1.668060404627163873e+00,0.000000000000000000e+00
3.906930777722652515e+00,1.661242625238537496e+00,0.000000000000000000e+00
3.913929678933402379e+00,1.654100291413806101e+00,0.000000000000000000e+00
3.921011587954796873e+00,1.647039897284508836e+00,0.000000000000000000e+00
3.927777945225431999e+00,1.639676768786978212e+00,0.000000000000000000e+00
3.934190603773504158e+00,1.632003429114740722e+00,0.000000000000000000e+00
3.940685354604897661e+00,1.624399669519072997e+00,0.000000000000000000e+00
3.946835867162735489e+00,1.616514843035156357e+00,0.000000000000000000e+00
3.952600942717469756e+00,1.608343914262712726e+00,0.000000000000000000e+00
3.957975698456709601e+00,1.599911144675809194e+00,0.000000000000000000e+00
3.956079946545957959e+00,1.590092571897224527e+00,0.000000000000000000e+00
3.960722280426568709e+00,1.581235302808090548e+00,0.000000000000000000e+00
3.965200734916311198e+00,1.572294262968875866e+00,0.000000000000000000e+00
3.969548268998823737e+00,1.563288678453369496e+00,0.000000000000000000e+00
3.973831410992931801e+00,1.554252576360420246e+00,0.000000000000000000e+00
3.978084950936920272e+00,1.545202131006072843e+00,0.000000000000000000e+00
3.982318654455570872e+00,1.536142530378492577e+00,0.000000000000000000e+00
3.986551137271123757e+00,1.527082471987250667e+00,0.000000000000000000e+00
3.990316395976026165e+00,1.517818403590803111e+00,0.000000000000000000e+00
3.991869740667868705e+00,1.507939711184655973e+00,0.000000000000000000e+00
3.989327931642651315e+00,1.498268233129345983e+00,0.000000000000000000e+00
3.987085805227922997e+00,1.488522749948737012e+00,0.000000000000000000e+00
3.985929494218612312e+00,1.478589888842628763e+00,0.000000000000000000e+00
3.984779591900564633e+00,1.468656264797084443e+00,0.000000000000000000e+00
3.983721852666394447e+00,1.458712264775209544e+00,0.000000000000000000e+00
3.982611623199022510e+00,1.448774215680936006e+00,0.000000000000000000e+00
3.981484303888282561e+00,1.438837845053421827e+00,0.000000000000000000e+00
3.980270925009153693e+00,1.428911697814351012e+00,0.000000000000000000e+00
3.978520436767030155e+00,1.419066116979729397e+00,0.000000000000000000e+00
3.976175466116319335e+00,1.409345047861074729e+00,0.000000000000000000e+00
3.973638234727718377e+00,1.399672196514779809e+00,0.000000000000000000e+00
3.970613332451580213e+00,1.390140794139932634e+00,0.000000000000000000e+00
3.967166677255181462e+00,1.380753434730615847e+00,0.000000000000000000e+00
3.963236013280538650e+00,1.371558336059189198e+00,0.000000000000000000e+00
3.958922353708987707e+00,1.362536577227638102e+00,0.000000000000000000e+00
3.954376455373096455e+00,1.353629564487272230e+00,0.000000000000000000e+00
3.949637380771991779e+00,1.344823717516129502e+00,0.000000000000000000e+00
3.944733816428469986e+00,1.336108507749992125e+00,0.000000000000000000e+00
3.939666677869854361e+00,1.327487444710266029e+00,0.000000000000000000e+00
3.934540335210999551e+00,1.318901476884599244e+00,0.000000000000000000e+00
3.929321829468267246e+00,1.310371051049878499e+00,0.000000000000000000e+00
3.924042898922198042e+00,1.301877856659638066e+00,0.000000000000000000e+00
3.918676382928867774e+00,1.293439899084569245e+00,0.000000000000000000e+00
3.913223807367148588e+00,1.285057178324672034e+00,0.000000000000000000e+00
3.907709281123220357e+00,1.276715198530661066e+00,0.000000000000000000e+00
3.902127921384692222e+00,1.268417621811829488e+00,0.000000000000000000e+00
3.896504142213518485e+00,1.260148884203681430e+00,0.000000000000000000e+00
3.890815055426616986e+00,1.251924854846487190e+00,0.000000000000000000e+00
3.885087211316363032e+00,1.243727680957442683e+00,0.000000000000000000e+00
3.879323966816275338e+00,1.235555684069788551e+00,0.000000000000000000e+00
3.873532951320714623e+00,1.227402913255923433e+00,0.000000000000000000e+00
3.867730033969951187e+00,1.219258992539516750e+00,0.000000000000000000e+00
3.861895683514421584e+00,1.211137349654643369e+00,0.000000000000000000e+00
3.856046074270170543e+00,1.203026693097649424e+00,0.000000000000000000e+00
3.850179070006777060e+00,1.194928701335294274e+00,0.000000000000000000e+00
3.844294365548466708e+00,1.186843526955465133e+00,0.000000000000000000e+00
3.838397148883404775e+00,1.178767507848868856e+00,0.000000000000000000e+00
3.832471550871320964e+00,1.170712240694933737e+00,0.000000000000000000e+00
3.826532525125162287e+00,1.162666891753667553e+00,0.000000000000000000e+00
3.820577325062958884e+00,1.154633292079716878e+00,0.000000000000000000e+00
3.814578179689237736e+00,1.146632803977291726e+00,0.000000000000000000e+00
3.808554315077787855e+00,1.138650626421332301e+00,0.000000000000000000e+00
3.802502679470864955e+00,1.130689658581695678e+00,0.000000000000000000e+00
3.796424493571566749e+00,1.122748984931058569e+00,0.000000000000000000e+00
3.790314569391727950e+00,1.114832572754488549e+00,0.000000000000000000e+00
3.784181757028806992e+00,1.106933860772835398e+00,0.000000000000000000e+00
3.778038263513781025e+00,1.099043388537091825e+00,0.000000000000000000e+00
3.771869440409477470e+00,1.091173057902460553e+00,0.000000000000000000e+00
3.765689325801520049e+00,1.083311272189513286e+00,0.000000000000000000e+00
3.759497004162585476e+00,1.075459099513460526e+00,0.000000000000000000e+00
3.753280268461696600e+00,1.067626610674858423e+00,0.000000000000000000e+00
3.747054987839123719e+00,1.059800377939632110e+00,0.000000000000000000e+00
3.740813227724731682e+00,1.051987725526367878e+00,0.000000000000000000e+00
3.734548884603031915e+00,1.044193078483794945e+00,0.000000000000000000e+00
3.728268367165287422e+00,1.036411248823748021e+00,0.000000000000000000e+00
3.721973201290370348e+00,1.028641473606791035e+00,0.000000000000000000e+00
3.715664607681378406e+00,1.020882226954051841e+00,0.000000000000000000e+00
3.709334956943950878e+00,1.013140527908342303e+00,0.000000000000000000e+00
3.702994625054418343e+00,1.005407678960091200e+00,0.000000000000000000e+00
3.696642391309683084e+00,9.976841378729602861e-01,0.000000000000000000e+00
3.690270626315384384e+00,9.899770762776484156e-01,0.000000000000000000e+00
3.683892147454048249e+00,9.822753552583890491e-01,0.000000000000000000e+00
3.677500240858637248e+00,9.745849257427835477e-01,0.000000000000000000e+00
3.671092159947181521e+00,9.669079239612529131e-01,0.000000000000000000e+00
3.664680111750658220e+00,9.592342791132409952e-01,0.000000000000000000e+00
3.658254330644285623e+00,9.515719257688829424e-01,0.000000000000000000e+00
3.651816647682710304e+00,9.439197958129682542e-01,0.000000000000000000e+00
3.645388119994367848e+00,9.362598838748056318e-01,0.000000000000000000e+00
3.638971494161228115e+00,9.285899011360868593e-01,0.000000000000000000e+00
3.632563718425546817e+00,9.209128993545562247e-01,0.000000000000000000e+00
3.626209348450390557e+00,9.131911893220717724e-01,0.000000000000000000e+00
3.619886106404226034e+00,9.054443022881969450e-01,0.000000000000000000e+00
3.613608030372676971e+00,8.976604889856162339e-01,0.000000000000000000e+00
3.607387022210946093e+00,8.898312044926456332e-01,0.000000000000000000e+00
3.601194395396237091e+00,8.819791844044800877e-01,0.000000000000000000e+00
3.595066771021481422e+00,8.740766577256465775e-01,0.000000000000000000e+00
3.588996519692318365e+00,8.661298805595208927e-01,0.000000000000000000e+00
3.582970518850447483e+00,8.581493814703208267e-01,0.000000000000000000e+00
3.577012267030499792e+00,8.501182232025655816e-01,0.000000000000000000e+00
3.571116271068535575e+00,8.420412885686460180e-01,0.000000000000000000e+00
3.565284362019201403e+00,8.339178146291260640e-01,0.000000000000000000e+00
3.559482970547310110e+00,8.257728257975088804e-01,0.000000000000000000e+00
3.553735595187492713e+00,8.175895374062008836e-01,0.000000000000000000e+00
3.548021483987088054e+00,8.093829030681490844e-01,0.000000000000000000e+00
3.542322021223855977e+00,8.011660453416539207e-01,0.000000000000000000e+00
3.536668029651013789e+00,7.929177545103925917e-01,0.000000000000000000e+00
3.531060729971659207e+00,7.846377253985906686e-01,0.000000000000000000e+00
3.525508056755927377e+00,7.763210751938572907e-01,0.000000000000000000e+00
3.519994446039322433e+00,7.679784850482974656e-01,0.000000000000000000e+00
3.514547058465768536e+00,7.595922547669943237e-01,0.000000000000000000e+00
3.509226013662828159e+00,7.511254580812419812e-01,0.000000000000000000e+00
3.503968750596743398e+00,7.426189885448138961e-01,0.000000000000000000e+00
3.498826538797618291e+00,7.340424811681544037e-01,0.000000000000000000e+00
3.493845764983166013e+00,7.253710641256475578e-01,0.000000000000000000e+00
3.489736268004707931e+00,7.162545482161363219e-01,0.000000000000000000e+00
3.487506653796731193e+00,7.065061658656702770e-01,0.000000000000000000e+00
3.486574952157400098e+00,6.965496536370437974e-01,0.000000000000000000e+00
3.485293213904799181e+00,6.866322039075442030e-01,0.000000000000000000e+00
3.482654969334862294e+00,6.769864369112298386e-01,0.000000000000000000e+00
3.478776795593421234e+00,6.677691367022134949e-01,0.000000000000000000e+00
3.474918763453092474e+00,6.585433678654567524e-01,0.000000000000000000e+00
3.471060120961214857e+00,6.493177516165872243e-01,0.000000000000000000e+00
3.467195680129623092e+00,6.400946530678567337e-01,0.000000000000000000e+00
3.464292237811707587e+00,6.305254088969803883e-01,0.000000000000000000e+00
3.460917604098074030e+00,6.211120332528935473e-01,0.000000000000000000e+00
3.457206056329471089e+00,6.118262973764615476e-01,0.000000000000000000e+00
3.453512513931559447e+00,6.025333898693304713e-01,0.000000000000000000e+00
3.449812868018159229e+00,5.932429237683948253e-01,0.000000000000000000e+00
3.446097047788714285e+00,5.839589426526657912e-01,0.000000000000000000e+00
3.442356203145766180e+00,5.746850323374929070e-01,0.000000000000000000e+00
3.438599794538322207e+00,5.654173018317522059e-01,0.000000000000000000e+00
3.434872377629448970e+00,5.561379746465832108e-01,0.000000000000000000e+00
3.431185854274349190e+00,5.468423205574822754e-01,0.000000000000000000e+00
3.427970217139193032e+00,5.373734792163930019e-01,0.000000000000000000e+00
3.426202028702152624e+00,5.275310264334592825e-01,0.000000000000000000e+00
3.425588930571325186e+00,5.175498712610476781e-01,0.000000000000000000e+00
3.424945925214603726e+00,5.075705471432826466e-01,0.000000000000000000e+00
3.423969973087980456e+00,4.976182310815545629e-01,0.000000000000000000e+00
3.421902407216225406e+00,4.878342957533675639e-01,0.000000000000000000e+00
3.418248842844763935e+00,4.785257479877970122e-01,0.000000000000000000e+00
3.413172549012915447e+00,4.699098729362362059e-01,0.000000000000000000e+00
3.406972597979620154e+00,4.620638800696156290e-01,0.000000000000000000e+00
3.402785891530231588e+00,4.529824593741637040e-01,0.000000000000000000e+00
3.406264590182945362e+00,4.436070781139932473e-01,0.000000000000000000e+00
3.410878237540759805e+00,4.347348554119122577e-01,0.000000000000000000e+00
3.413193911317125462e+00,4.250066909565021200e-01,0.000000000000000000e+00
